time,location,Y,carts,payment,purchase
2024-09-05,sonora,2023,47,23,1
2024-09-06,tlaxcala,440,12,6,0
2024-09-06,michoacán,2026,45,32,1
2024-09-06,yucatán,2451,91,57,4
2024-09-06,guerrero,912,21,12,2
2024-09-06,tamaulipas,1852,45,23,2
2024-09-06,san luis potosí,1021,30,19,2
2024-09-06,sinaloa,2108,64,40,3
2024-09-06,zacatecas,600,18,12,1
2024-09-06,morelos,1504,38,25,5
2024-09-06,coahuila,2074,193,164,2
2024-09-06,jalisco,8905,254,166,29
2024-09-06,aguascalientes,743,18,11,2
2024-09-06,nuevo león,8006,248,138,20
2024-09-06,chihuahua,1864,61,36,4
2024-09-06,quintana roo,2493,64,49,5
2024-09-06,méxico,10213,426,354,33
2024-09-06,puebla,2959,67,50,3
2024-09-06,hidalgo,1066,31,20,3
2024-09-06,querétaro,2312,86,54,5
2024-09-06,oaxaca,481,12,13,1
2024-09-06,nayarit,301,9,4,0
2024-09-06,durango,441,15,4,0
2024-09-06,colima,463,15,8,0
2024-09-06,baja california,2208,62,31,5
2024-09-06,mexico city,22496,961,780,62
2024-09-06,chiapas,804,19,13,1
2024-09-06,guanajuato,3269,84,69,11
2024-09-06,veracruz,3150,98,67,6
2024-09-06,campeche,755,13,8,0
2024-09-06,tabasco,1547,39,20,0
2024-09-06,baja california sur,442,14,10,2
2024-09-06,sonora,1912,49,30,2
2024-09-07,tlaxcala,520,19,16,3
2024-09-07,michoacán,2389,62,35,3
2024-09-07,yucatán,2764,62,45,7
2024-09-07,guerrero,1105,26,12,0
2024-09-07,tamaulipas,1830,38,26,2
2024-09-07,san luis potosí,1095,34,17,2
2024-09-07,sinaloa,2169,56,33,4
2024-09-07,zacatecas,699,19,7,1
2024-09-07,morelos,1681,46,20,5
2024-09-07,coahuila,2291,188,170,2
2024-09-07,jalisco,10052,328,155,19
2024-09-07,aguascalientes,862,29,10,1
2024-09-07,nuevo león,9050,231,144,27
2024-09-07,chihuahua,2247,70,33,6
2024-09-07,quintana roo,2856,71,40,5
2024-09-07,méxico,12260,502,357,23
2024-09-07,puebla,3252,79,37,4
2024-09-07,hidalgo,1353,33,22,1
2024-09-07,querétaro,2826,94,58,5
2024-09-07,oaxaca,556,12,6,2
2024-09-07,nayarit,385,11,10,1
2024-09-07,durango,486,5,3,0
2024-09-07,colima,494,16,3,1
2024-09-07,baja california,2275,79,33,4
2024-09-07,mexico city,25818,1124,808,64
2024-09-07,chiapas,934,18,16,1
2024-09-07,guanajuato,3793,87,48,6
2024-09-07,veracruz,3699,97,46,3
2024-09-07,campeche,917,17,16,0
2024-09-07,tabasco,1871,51,40,3
2024-09-07,baja california sur,487,16,4,4
2024-09-07,sonora,2113,50,31,3
2024-09-08,tlaxcala,550,27,9,0
2024-09-08,michoacán,2092,75,45,3
2024-09-08,yucatán,2081,58,49,6
2024-09-08,guerrero,834,23,12,1
2024-09-08,tamaulipas,1542,44,41,5
2024-09-08,san luis potosí,937,24,19,2
2024-09-08,sinaloa,2000,59,37,7
2024-09-08,zacatecas,553,18,8,2
2024-09-08,morelos,1390,35,24,1
2024-09-08,coahuila,1939,196,179,6
2024-09-08,jalisco,9466,374,203,28
2024-09-08,aguascalientes,766,22,15,0
2024-09-08,nuevo león,7556,293,132,16
2024-09-08,chihuahua,2423,98,63,7
2024-09-08,quintana roo,2235,64,47,6
2024-09-08,méxico,10456,486,392,42
2024-09-08,puebla,2556,59,47,6
2024-09-08,hidalgo,1077,32,19,3
2024-09-08,querétaro,2602,109,54,8
2024-09-08,oaxaca,487,16,7,1
2024-09-08,nayarit,291,15,9,2
2024-09-08,durango,419,15,13,2
2024-09-08,colima,416,12,7,0
2024-09-08,baja california,2318,81,48,6
2024-09-08,mexico city,20718,1048,838,76
2024-09-08,chiapas,800,25,16,2
2024-09-08,guanajuato,3044,71,41,7
2024-09-08,veracruz,3008,81,51,3
2024-09-08,campeche,693,14,12,1
2024-09-08,tabasco,1526,53,40,6
2024-09-08,baja california sur,487,19,9,1
2024-09-08,sonora,1970,53,29,3
2024-09-09,tlaxcala,476,16,10,2
2024-09-09,michoacán,1903,49,35,5
2024-09-09,yucatán,2163,65,65,4
2024-09-09,guerrero,716,14,10,1
2024-09-09,tamaulipas,1525,56,39,4
2024-09-09,san luis potosí,849,29,17,2
2024-09-09,sinaloa,2025,63,26,0
2024-09-09,zacatecas,508,15,14,3
2024-09-09,morelos,1303,26,33,2
2024-09-09,coahuila,1973,198,192,8
2024-09-09,jalisco,9192,346,227,28
2024-09-09,aguascalientes,680,24,19,2
2024-09-09,nuevo león,7496,285,213,22
2024-09-09,chihuahua,2200,97,44,7
2024-09-09,quintana roo,2172,70,50,7
2024-09-09,méxico,9879,470,401,35
2024-09-09,puebla,2633,62,52,7
2024-09-09,hidalgo,955,38,23,4
2024-09-09,querétaro,2436,109,65,14
2024-09-09,oaxaca,434,9,6,1
2024-09-09,nayarit,259,9,2,1
2024-09-09,durango,441,17,17,3
2024-09-09,colima,390,11,8,1
2024-09-09,baja california,2046,43,35,0
2024-09-09,mexico city,21080,1045,944,78
2024-09-09,chiapas,675,16,16,1
2024-09-09,guanajuato,2979,94,71,6
2024-09-09,veracruz,2560,61,40,6
2024-09-09,campeche,618,24,17,3
2024-09-09,tabasco,1404,44,36,3
2024-09-09,baja california sur,385,8,4,1
2024-09-09,sonora,1695,54,41,7
2024-09-10,tlaxcala,468,22,13,1
2024-09-10,michoacán,1727,59,33,6
2024-09-10,yucatán,1842,55,56,10
2024-09-10,guerrero,601,15,12,1
2024-09-10,tamaulipas,1298,34,30,2
2024-09-10,san luis potosí,679,20,16,3
2024-09-10,sinaloa,1556,63,32,4
2024-09-10,zacatecas,403,7,8,0
2024-09-10,morelos,1049,29,14,1
2024-09-10,coahuila,1559,179,169,2
2024-09-10,jalisco,8373,365,229,30
2024-09-10,aguascalientes,615,19,20,1
2024-09-10,nuevo león,6347,213,144,24
2024-09-10,chihuahua,2133,74,41,3
2024-09-10,quintana roo,1958,70,55,6
2024-09-10,méxico,8955,426,346,37
2024-09-10,puebla,2270,55,49,3
2024-09-10,hidalgo,915,33,21,4
2024-09-10,querétaro,2211,80,54,11
2024-09-10,oaxaca,388,14,8,4
2024-09-10,nayarit,268,7,2,1
2024-09-10,durango,291,5,1,0
2024-09-10,colima,283,9,6,0
2024-09-10,baja california,1725,42,22,1
2024-09-10,mexico city,18008,936,752,67
2024-09-10,chiapas,590,20,12,4
2024-09-10,guanajuato,2461,77,58,7
2024-09-10,veracruz,2234,40,47,3
2024-09-10,campeche,441,19,15,1
2024-09-10,tabasco,1238,37,40,6
2024-09-10,baja california sur,332,12,9,1
2024-09-10,sonora,1370,45,27,3
2024-09-11,tlaxcala,409,21,21,2
2024-09-11,michoacán,1468,42,27,3
2024-09-11,yucatán,1515,45,42,5
2024-09-11,guerrero,568,10,8,2
2024-09-11,tamaulipas,1054,36,25,4
2024-09-11,san luis potosí,575,17,12,1
2024-09-11,sinaloa,1280,46,22,4
2024-09-11,zacatecas,379,8,6,2
2024-09-11,morelos,896,28,16,2
2024-09-11,coahuila,1320,184,171,5
2024-09-11,jalisco,7740,317,204,29
2024-09-11,aguascalientes,582,23,16,4
2024-09-11,nuevo león,5169,171,131,24
2024-09-11,chihuahua,1985,76,34,6
2024-09-11,quintana roo,1588,49,43,6
2024-09-11,méxico,7662,403,332,34
2024-09-11,puebla,1811,64,64,7
2024-09-11,hidalgo,776,36,28,10
2024-09-11,querétaro,1948,84,46,8
2024-09-11,oaxaca,339,9,8,2
2024-09-11,nayarit,197,7,3,2
2024-09-11,durango,310,17,12,3
2024-09-11,colima,266,10,7,0
2024-09-11,baja california,1460,45,38,2
2024-09-11,mexico city,15684,895,755,73
2024-09-11,chiapas,452,11,11,2
2024-09-11,guanajuato,2057,56,50,8
2024-09-11,veracruz,1727,46,55,10
2024-09-11,campeche,365,11,8,0
2024-09-11,tabasco,977,16,25,3
2024-09-11,baja california sur,306,13,6,2
2024-09-11,sonora,1263,33,19,0
2024-09-12,tlaxcala,493,18,7,2
2024-09-12,michoacán,1794,48,26,3
2024-09-12,yucatán,1824,52,59,13
2024-09-12,guerrero,593,15,7,1
2024-09-12,tamaulipas,1272,24,19,0
2024-09-12,san luis potosí,779,20,11,1
2024-09-12,sinaloa,1496,42,42,8
2024-09-12,zacatecas,485,24,14,2
2024-09-12,morelos,1070,26,21,3
2024-09-12,coahuila,1525,178,164,0
2024-09-12,jalisco,8530,299,202,18
2024-09-12,aguascalientes,584,18,12,1
2024-09-12,nuevo león,6364,190,133,19
2024-09-12,chihuahua,2003,61,33,4
2024-09-12,quintana roo,1866,44,41,6
2024-09-12,méxico,9151,435,365,26
2024-09-12,puebla,2295,54,54,8
2024-09-12,hidalgo,836,22,13,0
2024-09-12,querétaro,2090,75,40,6
2024-09-12,oaxaca,417,14,18,2
2024-09-12,nayarit,228,6,5,1
2024-09-12,durango,341,6,7,1
2024-09-12,colima,309,6,6,1
2024-09-12,baja california,1731,57,40,4
2024-09-12,mexico city,18615,913,753,46
2024-09-12,chiapas,622,23,13,2
2024-09-12,guanajuato,2347,75,44,5
2024-09-12,veracruz,2199,57,54,7
2024-09-12,campeche,499,15,9,1
2024-09-12,tabasco,1127,39,27,1
2024-09-12,baja california sur,334,16,5,1
2024-09-12,sonora,1506,41,38,2
2024-09-13,tlaxcala,365,19,12,2
2024-09-13,michoacán,1501,43,33,2
2024-09-13,yucatán,1428,29,32,4
2024-09-13,guerrero,441,9,8,0
2024-09-13,tamaulipas,1044,24,21,3
2024-09-13,san luis potosí,541,17,18,1
2024-09-13,sinaloa,1293,47,32,2
2024-09-13,zacatecas,341,7,10,2
2024-09-13,morelos,850,19,19,4
2024-09-13,coahuila,1279,180,174,4
2024-09-13,jalisco,7104,248,157,23
2024-09-13,aguascalientes,519,20,10,1
2024-09-13,nuevo león,4846,173,102,12
2024-09-13,chihuahua,1878,63,29,3
2024-09-13,quintana roo,1572,43,38,7
2024-09-13,méxico,7442,344,328,27
2024-09-13,puebla,1913,43,33,7
2024-09-13,hidalgo,700,21,13,1
2024-09-13,querétaro,1804,66,38,4
2024-09-13,oaxaca,290,6,6,3
2024-09-13,nayarit,202,6,3,1
2024-09-13,durango,312,15,5,1
2024-09-13,colima,254,9,4,0
2024-09-13,baja california,1409,32,21,3
2024-09-13,mexico city,15177,826,742,39
2024-09-13,chiapas,477,9,13,2
2024-09-13,guanajuato,1845,47,42,6
2024-09-13,veracruz,1817,39,51,3
2024-09-13,campeche,450,16,11,2
2024-09-13,tabasco,1008,28,30,3
2024-09-13,baja california sur,322,7,3,1
2024-09-13,sonora,1176,48,29,3
2024-09-14,tlaxcala,343,14,7,1
2024-09-14,michoacán,1218,46,33,4
2024-09-14,yucatán,1110,25,22,1
2024-09-14,guerrero,412,14,7,1
2024-09-14,tamaulipas,884,30,23,2
2024-09-14,san luis potosí,487,24,12,2
2024-09-14,sinaloa,1084,36,22,3
2024-09-14,zacatecas,262,7,5,1
2024-09-14,morelos,682,18,18,3
2024-09-14,coahuila,1115,180,171,2
2024-09-14,jalisco,5766,229,136,17
2024-09-14,aguascalientes,430,11,10,0
2024-09-14,nuevo león,4061,141,107,21
2024-09-14,chihuahua,1547,76,49,8
2024-09-14,quintana roo,1213,30,23,6
2024-09-14,méxico,6394,362,286,35
2024-09-14,puebla,1541,49,39,2
2024-09-14,hidalgo,596,19,11,1
2024-09-14,querétaro,1428,73,35,6
2024-09-14,oaxaca,245,6,2,1
2024-09-14,nayarit,154,3,4,0
2024-09-14,durango,220,5,3,0
2024-09-14,colima,211,4,3,0
2024-09-14,baja california,1167,34,25,5
2024-09-14,mexico city,12085,753,679,49
2024-09-14,chiapas,408,20,12,2
2024-09-14,guanajuato,1588,56,52,7
2024-09-14,veracruz,1428,45,32,5
2024-09-14,campeche,362,13,6,0
2024-09-14,tabasco,845,19,24,2
2024-09-14,baja california sur,306,9,3,1
2024-09-14,sonora,977,40,20,0
2024-09-15,tlaxcala,307,10,10,0
2024-09-15,michoacán,1281,39,25,4
2024-09-15,yucatán,1225,39,38,6
2024-09-15,guerrero,435,13,10,2
2024-09-15,tamaulipas,868,22,11,0
2024-09-15,san luis potosí,435,18,12,2
2024-09-15,sinaloa,1065,40,17,0
2024-09-15,zacatecas,257,7,8,1
2024-09-15,morelos,684,17,12,2
2024-09-15,coahuila,1043,170,155,1
2024-09-15,jalisco,5687,213,132,21
2024-09-15,aguascalientes,418,18,15,2
2024-09-15,nuevo león,4105,117,101,18
2024-09-15,chihuahua,1621,62,44,1
2024-09-15,quintana roo,1224,38,27,2
2024-09-15,méxico,5731,315,274,13
2024-09-15,puebla,1317,35,26,3
2024-09-15,hidalgo,584,24,9,0
2024-09-15,querétaro,1446,49,34,6
2024-09-15,oaxaca,237,5,2,0
2024-09-15,nayarit,153,2,1,0
2024-09-15,durango,234,9,3,0
2024-09-15,colima,199,8,8,2
2024-09-15,baja california,1150,41,30,4
2024-09-15,mexico city,11195,726,624,40
2024-09-15,chiapas,439,19,17,3
2024-09-15,guanajuato,1509,48,36,2
2024-09-15,veracruz,1463,39,31,4
2024-09-15,campeche,334,14,12,3
2024-09-15,tabasco,812,26,16,1
2024-09-15,baja california sur,241,7,3,0
2024-09-15,sonora,1009,31,22,4
2024-09-16,tlaxcala,383,11,6,0
2024-09-16,michoacán,1571,59,37,3
2024-09-16,yucatán,1421,57,36,4
2024-09-16,guerrero,502,13,9,1
2024-09-16,tamaulipas,1197,37,21,3
2024-09-16,san luis potosí,609,24,12,0
2024-09-16,sinaloa,1231,44,27,3
2024-09-16,zacatecas,373,17,11,0
2024-09-16,morelos,937,29,23,5
2024-09-16,coahuila,1370,194,188,2
2024-09-16,jalisco,7023,297,182,30
2024-09-16,aguascalientes,548,25,21,2
2024-09-16,nuevo león,5601,194,131,24
2024-09-16,chihuahua,1990,80,53,11
2024-09-16,quintana roo,1568,40,33,2
2024-09-16,méxico,8093,447,348,30
2024-09-16,puebla,1715,45,26,6
2024-09-16,hidalgo,753,29,17,4
2024-09-16,querétaro,1911,76,34,6
2024-09-16,oaxaca,293,11,4,1
2024-09-16,nayarit,215,7,4,1
2024-09-16,durango,302,9,5,1
2024-09-16,colima,305,13,9,1
2024-09-16,baja california,1428,51,36,3
2024-09-16,mexico city,14824,824,622,43
2024-09-16,chiapas,501,14,12,1
2024-09-16,guanajuato,1968,65,45,8
2024-09-16,veracruz,1864,59,41,4
2024-09-16,campeche,480,15,18,3
2024-09-16,tabasco,983,38,30,4
2024-09-16,baja california sur,284,10,9,1
2024-09-16,sonora,1141,30,29,1
2024-09-17,tlaxcala,315,10,3,0
2024-09-17,michoacán,1375,38,34,3
2024-09-17,yucatán,1527,52,47,5
2024-09-17,guerrero,491,13,5,0
2024-09-17,tamaulipas,1039,34,20,3
2024-09-17,san luis potosí,518,8,4,2
2024-09-17,sinaloa,1151,42,13,2
2024-09-17,zacatecas,341,14,7,0
2024-09-17,morelos,855,23,22,8
2024-09-17,coahuila,1350,220,215,5
2024-09-17,jalisco,6437,223,142,31
2024-09-17,aguascalientes,489,15,21,4
2024-09-17,nuevo león,4928,169,121,23
2024-09-17,chihuahua,1643,58,22,1
2024-09-17,quintana roo,1492,48,42,4
2024-09-17,méxico,7585,437,344,27
2024-09-17,puebla,1883,61,43,7
2024-09-17,hidalgo,676,21,14,3
2024-09-17,querétaro,1747,59,30,8
2024-09-17,oaxaca,310,10,9,0
2024-09-17,nayarit,198,4,10,1
2024-09-17,durango,249,9,5,0
2024-09-17,colima,285,9,14,2
2024-09-17,baja california,1325,39,35,2
2024-09-17,mexico city,15168,839,682,60
2024-09-17,chiapas,467,22,14,0
2024-09-17,guanajuato,1927,56,45,8
2024-09-17,veracruz,1767,57,45,12
2024-09-17,campeche,431,10,11,1
2024-09-17,tabasco,982,34,32,5
2024-09-17,baja california sur,326,16,12,0
2024-09-17,sonora,1152,31,23,6
2024-09-18,tlaxcala,315,17,3,1
2024-09-18,michoacán,1398,60,32,5
2024-09-18,yucatán,1438,63,41,3
2024-09-18,guerrero,489,17,16,2
2024-09-18,tamaulipas,965,38,33,5
2024-09-18,san luis potosí,478,19,11,3
2024-09-18,sinaloa,1164,56,43,6
2024-09-18,zacatecas,332,9,8,0
2024-09-18,morelos,797,34,18,4
2024-09-18,coahuila,1211,151,131,1
2024-09-18,jalisco,5974,279,170,26
2024-09-18,aguascalientes,524,24,19,5
2024-09-18,nuevo león,5125,246,122,27
2024-09-18,chihuahua,1595,70,43,5
2024-09-18,quintana roo,1408,61,31,2
2024-09-18,méxico,6199,366,263,26
2024-09-18,puebla,1778,60,47,7
2024-09-18,hidalgo,694,27,17,5
2024-09-18,querétaro,1780,88,55,8
2024-09-18,oaxaca,371,15,12,2
2024-09-18,nayarit,203,7,6,2
2024-09-18,durango,244,10,5,1
2024-09-18,colima,281,9,8,0
2024-09-18,baja california,1232,37,25,4
2024-09-18,mexico city,15974,920,586,74
2024-09-18,chiapas,569,28,21,4
2024-09-18,guanajuato,1604,57,45,4
2024-09-18,veracruz,1886,87,37,6
2024-09-18,campeche,434,14,10,0
2024-09-18,tabasco,813,35,16,0
2024-09-18,baja california sur,295,15,6,1
2024-09-18,sonora,1094,40,30,6
2024-09-19,tlaxcala,330,28,12,2
2024-09-19,michoacán,1658,112,60,11
2024-09-19,yucatán,1586,113,53,9
2024-09-19,guerrero,666,35,18,1
2024-09-19,tamaulipas,1119,60,39,5
2024-09-19,san luis potosí,628,37,18,3
2024-09-19,sinaloa,1650,108,46,7
2024-09-19,zacatecas,395,29,18,3
2024-09-19,morelos,863,47,26,3
2024-09-19,coahuila,1289,95,54,10
2024-09-19,jalisco,6342,460,199,31
2024-09-19,aguascalientes,601,40,23,7
2024-09-19,nuevo león,7073,521,319,34
2024-09-19,chihuahua,1905,110,50,12
2024-09-19,quintana roo,1635,111,54,3
2024-09-19,méxico,4769,327,178,29
2024-09-19,puebla,1859,118,50,7
2024-09-19,hidalgo,804,49,29,5
2024-09-19,querétaro,2219,118,46,9
2024-09-19,oaxaca,621,36,23,5
2024-09-19,nayarit,237,12,9,2
2024-09-19,durango,397,22,19,0
2024-09-19,colima,283,17,7,3
2024-09-19,baja california,1549,93,40,7
2024-09-19,mexico city,19209,1473,846,97
2024-09-19,chiapas,804,63,25,6
2024-09-19,guanajuato,1547,94,51,9
2024-09-19,veracruz,2568,160,86,14
2024-09-19,campeche,411,28,13,2
2024-09-19,tabasco,890,75,30,5
2024-09-19,baja california sur,368,34,11,1
2024-09-19,sonora,1342,88,37,3
2024-09-20,tlaxcala,320,13,10,0
2024-09-20,michoacán,1620,111,70,17
2024-09-20,yucatán,1502,86,38,4
2024-09-20,guerrero,603,24,12,4
2024-09-20,tamaulipas,958,52,26,4
2024-09-20,san luis potosí,519,27,12,0
2024-09-20,sinaloa,1475,122,60,7
2024-09-20,zacatecas,358,22,17,6
2024-09-20,morelos,891,41,23,3
2024-09-20,coahuila,1100,50,26,5
2024-09-20,jalisco,5928,422,177,29
2024-09-20,aguascalientes,567,37,16,3
2024-09-20,nuevo león,6537,504,300,20
2024-09-20,chihuahua,1649,90,35,4
2024-09-20,quintana roo,1482,75,46,5
2024-09-20,méxico,4429,274,126,19
2024-09-20,puebla,1669,89,50,5
2024-09-20,hidalgo,666,35,19,1
2024-09-20,querétaro,2174,116,34,7
2024-09-20,oaxaca,606,30,9,4
2024-09-20,nayarit,214,13,1,0
2024-09-20,durango,320,22,9,1
2024-09-20,colima,219,18,12,1
2024-09-20,baja california,1428,68,34,3
2024-09-20,mexico city,18478,1607,952,82
2024-09-20,chiapas,722,51,26,2
2024-09-20,guanajuato,1373,72,39,6
2024-09-20,veracruz,2333,130,58,10
2024-09-20,campeche,344,12,8,2
2024-09-20,tabasco,734,47,30,6
2024-09-20,baja california sur,309,22,5,0
2024-09-20,sonora,1103,61,32,3
2024-09-21,tlaxcala,350,18,9,0
2024-09-21,michoacán,1444,106,47,7
2024-09-21,yucatán,1455,92,34,5
2024-09-21,guerrero,542,37,17,2
2024-09-21,tamaulipas,915,50,26,2
2024-09-21,san luis potosí,542,35,20,2
2024-09-21,sinaloa,1575,141,43,9
2024-09-21,zacatecas,365,16,6,0
2024-09-21,morelos,798,32,16,1
2024-09-21,coahuila,1053,58,29,2
2024-09-21,jalisco,5860,441,176,34
2024-09-21,aguascalientes,496,37,13,4
2024-09-21,nuevo león,6375,476,253,24
2024-09-21,chihuahua,1682,125,37,5
2024-09-21,quintana roo,1481,99,42,11
2024-09-21,méxico,4544,303,142,21
2024-09-21,puebla,1698,94,36,2
2024-09-21,hidalgo,667,36,20,4
2024-09-21,querétaro,2105,147,49,10
2024-09-21,oaxaca,619,37,14,1
2024-09-21,nayarit,230,12,4,0
2024-09-21,durango,303,15,9,2
2024-09-21,colima,275,24,10,3
2024-09-21,baja california,1420,75,25,5
2024-09-21,mexico city,17886,1405,728,82
2024-09-21,chiapas,720,41,25,2
2024-09-21,guanajuato,1379,91,55,4
2024-09-21,veracruz,2209,121,70,13
2024-09-21,campeche,324,31,10,0
2024-09-21,tabasco,729,53,27,2
2024-09-21,baja california sur,330,14,12,0
2024-09-21,sonora,1101,66,23,1
2024-09-22,tlaxcala,335,20,11,1
2024-09-22,michoacán,1608,107,40,5
2024-09-22,yucatán,1446,103,36,5
2024-09-22,guerrero,580,49,22,4
2024-09-22,tamaulipas,895,52,32,6
2024-09-22,san luis potosí,550,42,15,3
2024-09-22,sinaloa,1575,112,49,4
2024-09-22,zacatecas,323,18,5,1
2024-09-22,morelos,837,48,23,5
2024-09-22,coahuila,1161,61,26,2
2024-09-22,jalisco,6454,486,168,30
2024-09-22,aguascalientes,552,40,21,5
2024-09-22,nuevo león,6392,381,141,30
2024-09-22,chihuahua,1869,121,50,11
2024-09-22,quintana roo,1412,81,44,7
2024-09-22,méxico,4617,312,163,31
2024-09-22,puebla,1672,108,48,6
2024-09-22,hidalgo,725,52,18,2
2024-09-22,querétaro,2165,140,59,12
2024-09-22,oaxaca,600,40,17,2
2024-09-22,nayarit,222,14,5,0
2024-09-22,durango,327,19,9,0
2024-09-22,colima,256,19,7,3
2024-09-22,baja california,1342,68,28,1
2024-09-22,mexico city,18113,1154,558,103
2024-09-22,chiapas,633,44,18,5
2024-09-22,guanajuato,1558,89,49,11
2024-09-22,veracruz,2374,133,69,12
2024-09-22,campeche,390,41,20,2
2024-09-22,tabasco,797,45,20,1
2024-09-22,baja california sur,327,21,11,1
2024-09-22,sonora,1226,85,41,4
2024-09-23,tlaxcala,225,7,2,0
2024-09-23,michoacán,1344,83,52,8
2024-09-23,yucatán,1417,87,48,6
2024-09-23,guerrero,624,24,14,4
2024-09-23,tamaulipas,1079,52,34,4
2024-09-23,san luis potosí,585,30,18,4
2024-09-23,sinaloa,1691,102,47,10
2024-09-23,zacatecas,363,17,7,2
2024-09-23,morelos,795,41,14,2
2024-09-23,coahuila,1223,79,31,2
2024-09-23,jalisco,5602,417,181,39
2024-09-23,aguascalientes,566,31,11,2
2024-09-23,nuevo león,7010,544,306,39
2024-09-23,chihuahua,1615,97,41,5
2024-09-23,quintana roo,1471,90,52,8
2024-09-23,méxico,3979,243,131,17
2024-09-23,puebla,1601,89,47,4
2024-09-23,hidalgo,601,47,27,6
2024-09-23,querétaro,1897,115,47,5
2024-09-23,oaxaca,561,24,10,1
2024-09-23,nayarit,248,19,7,2
2024-09-23,durango,345,17,8,2
2024-09-23,colima,271,19,3,0
2024-09-23,baja california,1496,73,27,2
2024-09-23,mexico city,17978,1479,810,98
2024-09-23,chiapas,715,51,23,3
2024-09-23,guanajuato,1494,69,31,5
2024-09-23,veracruz,2343,150,72,9
2024-09-23,campeche,366,35,10,1
2024-09-23,tabasco,800,34,23,4
2024-09-23,baja california sur,338,22,8,3
2024-09-23,sonora,1338,86,27,6
2024-09-24,tlaxcala,229,16,11,1
2024-09-24,michoacán,1053,63,42,5
2024-09-24,yucatán,1393,92,35,6
2024-09-24,guerrero,576,41,14,1
2024-09-24,tamaulipas,970,45,20,3
2024-09-24,san luis potosí,518,34,14,4
2024-09-24,sinaloa,1474,134,32,5
2024-09-24,zacatecas,356,24,8,3
2024-09-24,morelos,750,40,28,6
2024-09-24,coahuila,979,69,30,5
2024-09-24,jalisco,4583,379,160,31
2024-09-24,aguascalientes,515,41,15,3
2024-09-24,nuevo león,6349,573,378,30
2024-09-24,chihuahua,1261,69,38,3
2024-09-24,quintana roo,1328,77,41,7
2024-09-24,méxico,3489,237,165,30
2024-09-24,puebla,1520,97,50,7
2024-09-24,hidalgo,514,32,16,3
2024-09-24,querétaro,1619,92,41,6
2024-09-24,oaxaca,445,26,12,4
2024-09-24,nayarit,199,16,12,2
2024-09-24,durango,351,19,11,1
2024-09-24,colima,232,25,13,1
2024-09-24,baja california,1344,94,35,4
2024-09-24,mexico city,16185,1628,981,96
2024-09-24,chiapas,672,54,32,9
2024-09-24,guanajuato,1277,81,34,2
2024-09-24,veracruz,2144,140,66,13
2024-09-24,campeche,338,28,13,0
2024-09-24,tabasco,710,33,9,2
2024-09-24,baja california sur,323,20,7,1
2024-09-24,sonora,1156,74,30,4
2024-09-25,tlaxcala,306,21,10,3
2024-09-25,michoacán,1248,69,35,3
2024-09-25,yucatán,1691,115,62,13
2024-09-25,guerrero,630,43,16,3
2024-09-25,tamaulipas,1036,73,29,4
2024-09-25,san luis potosí,588,36,17,3
2024-09-25,sinaloa,1722,150,47,12
2024-09-25,zacatecas,363,26,10,2
2024-09-25,morelos,735,36,17,4
2024-09-25,coahuila,1204,80,42,8
2024-09-25,jalisco,5104,385,209,43
2024-09-25,aguascalientes,533,46,24,5
2024-09-25,nuevo león,6699,605,343,28
2024-09-25,chihuahua,1431,102,43,5
2024-09-25,quintana roo,1487,103,40,4
2024-09-25,méxico,3864,238,128,26
2024-09-25,puebla,1793,107,48,9
2024-09-25,hidalgo,643,40,16,4
2024-09-25,querétaro,1916,126,72,8
2024-09-25,oaxaca,600,33,11,0
2024-09-25,nayarit,244,14,11,2
2024-09-25,durango,331,16,12,2
2024-09-25,colima,277,17,5,0
2024-09-25,baja california,1470,85,45,5
2024-09-25,mexico city,17403,1615,1023,94
2024-09-25,chiapas,786,56,20,6
2024-09-25,guanajuato,1548,106,54,4
2024-09-25,veracruz,2468,144,63,12
2024-09-25,campeche,412,47,14,3
2024-09-25,tabasco,990,70,29,2
2024-09-25,baja california sur,357,23,6,1
2024-09-25,sonora,1271,98,29,5
2024-09-26,tlaxcala,269,14,6,0
2024-09-26,michoacán,1462,85,38,7
2024-09-26,yucatán,1711,97,49,10
2024-09-26,guerrero,509,27,9,1
2024-09-26,tamaulipas,1159,40,16,1
2024-09-26,san luis potosí,570,36,14,0
2024-09-26,sinaloa,1826,146,56,8
2024-09-26,zacatecas,433,30,10,1
2024-09-26,morelos,803,39,15,1
2024-09-26,coahuila,1363,83,39,3
2024-09-26,jalisco,5222,341,184,30
2024-09-26,aguascalientes,600,44,14,1
